date,temp_early_morning
2023-11-16,57.0
2023-11-17,49.0
2023-11-18,44.0
2023-11-19,50.0
2023-11-20,45.0
2023-11-21,43.0
2023-11-22,41.0
2023-11-23,43.0
2023-11-24,30.0
2023-11-25,32.0
2023-11-26,32.0
2023-11-27,24.0
2023-11-28,19.0
2023-11-29,30.0
2023-11-30,45.0
2023-12-01,43.0
2023-12-02,41.0
2023-12-03,37.0
2023-12-04,38.0
2023-12-05,37.0
2023-12-06,35.0
2023-12-07,42.0
2023-12-08,50.0
2023-12-09,48.0
2023-12-10,35.0
2023-12-11,29.0
2023-12-12,34.0
2023-12-13,32.0
2023-12-14,40.0
2023-12-15,46.0
2023-12-16,41.0
2023-12-17,43.0
2023-12-18,31.0
2023-12-19,23.0
2023-12-20,35.0
2023-12-21,42.0
2023-12-22,43.0
2023-12-23,47.0
2023-12-24,50.0
2023-12-25,56.0
2023-12-26,40.0
2023-12-27,41.0
2023-12-28,38.0
2023-12-29,39.0
2023-12-30,30.0
2023-12-31,32.0
2024-01-01,32.0
2024-01-02,31.0
2024-01-03,33.0
2024-01-04,31.0
2024-01-05,32.0
2024-01-06,32.0
2024-01-07,32.0
2024-01-08,34.0
2024-01-09,35.0
2024-01-10,33.0
2024-01-11,31.0
2024-01-12,34.0
2024-01-13,24.0
2024-01-14,-9.0
2024-01-15,-6.0
2024-01-16,-4.0
2024-01-17,10.0
2024-01-18,18.0
2024-01-19,11.0
2024-01-20,12.0
2024-01-21,11.0
2024-01-22,29.0
2024-01-23,34.0
2024-01-24,36.0
2024-01-25,37.0
2024-01-26,39.0
2024-01-27,37.0
2024-01-28,37.0
2024-01-29,31.0
2024-01-30,39.0
2024-01-31,38.0
2024-02-01,43.0
2024-02-02,38.0
2024-02-03,38.0
2024-02-04,41.0
2024-02-05,36.0
2024-02-06,36.0
2024-02-07,39.0
2024-02-08,54.0
2024-02-09,50.0
2024-02-10,36.0
2024-02-11,33.0
2024-02-12,36.0
2024-02-13,37.0
2024-02-14,37.0
2024-02-15,39.0
2024-02-16,29.0
2024-02-17,19.0
2024-02-18,34.0
2024-02-19,38.0
2024-02-20,47.0
2024-02-21,54.0
2024-02-22,53.0
2024-02-23,46.0
2024-02-24,27.0
2024-02-25,44.0
2024-02-26,53.0
2024-02-27,62.0
2024-02-28,20.0
2024-02-29,29.0
2024-03-01,43.0
2024-03-02,48.0
2024-03-03,57.0
2024-03-04,60.0
2024-03-05,42.0
2024-03-06,44.0
2024-03-07,45.0
2024-03-08,43.0
2024-03-09,40.0
2024-03-10,36.0
2024-03-11,46.0
2024-03-12,55.0
2024-03-13,58.0
2024-03-14,54.0
2024-03-15,39.0
2024-03-16,51.0
2024-03-17,35.0
2024-03-18,28.0
2024-03-19,37.0
2024-03-20,36.0
2024-03-21,33.0
2024-03-22,34.0
2024-03-23,35.0
2024-03-24,40.0
2024-03-25,51.0
2024-03-26,55.0
2024-03-27,31.0
2024-03-28,36.0
2024-03-29,45.0
2024-03-30,54.0
2024-03-31,45.0
2024-04-01,46.0
2024-04-02,42.0
2024-04-03,36.0
2024-04-04,37.0
2024-04-05,41.0
2024-04-06,47.0
2024-04-07,47.0
2024-04-08,60.0
2024-04-09,58.0
2024-04-10,59.0
2024-04-11,52.0
2024-04-12,56.0
2024-04-13,56.0
2024-04-14,73.0
2024-04-15,64.0
2024-04-16,62.0
2024-04-17,63.0
2024-04-18,54.0
2024-04-19,48.0
2024-04-20,42.0
2024-04-21,46.0
2024-04-22,57.0
2024-04-23,57.0
2024-04-24,40.0
2024-04-25,48.0
2024-04-26,52.0
2024-04-27,70.0
2024-04-28,63.0
2024-04-29,65.0
2024-04-30,59.0
2024-05-01,69.0
2024-05-02,65.0
2024-05-03,59.0
2024-05-04,70.0
2024-05-05,55.0
2024-05-06,62.0
2024-05-07,61.0
2024-05-08,71.0
2024-05-09,57.0
2024-05-10,56.0
2024-05-11,60.0
2024-05-12,69.0
2024-05-13,74.0
2024-05-14,53.0
2024-05-15,59.0
2024-05-16,68.0
2024-05-17,71.0
2024-05-18,77.0
2024-05-19,76.0
2024-05-20,73.0
2024-05-21,77.0
2024-05-22,65.0
2024-05-23,73.0
2024-05-24,76.0
2024-05-25,66.0
2024-05-26,60.0
2024-05-27,60.0
2024-05-28,66.0
2024-05-29,63.0
2024-05-30,63.0
2024-05-31,72.0
2024-06-01,62.0
2024-06-02,66.0
2024-06-03,74.0
2024-06-04,78.0
2024-06-05,69.0
2024-06-06,74.0
2024-06-07,73.0
2024-06-08,73.0
2024-06-09,70.0
2024-06-10,61.0
2024-06-11,67.0
2024-06-12,78.0
2024-06-13,81.0
2024-06-14,84.0
2024-06-15,74.0
2024-06-16,80.0
2024-06-17,88.0
2024-06-18,80.0
2024-06-19,85.0
2024-06-20,75.0
2024-06-21,82.0
2024-06-22,86.0
2024-06-23,75.0
2024-06-24,80.0
2024-06-25,72.0
2024-06-26,79.0
2024-06-27,69.0
2024-06-28,68.0
2024-06-29,78.0
2024-06-30,65.0
2024-07-01,69.0
2024-07-02,70.0
2024-07-03,75.0
2024-07-04,76.0
2024-07-05,79.0
2024-07-06,75.0
2024-07-07,81.0
2024-07-08,79.0
2024-07-09,79.0
2024-07-10,73.0
2024-07-11,71.0
2024-07-12,79.0
2024-07-13,83.0
2024-07-14,71.0
2024-07-15,77.0
2024-07-16,77.0
2024-07-17,79.0
2024-07-18,69.0
2024-07-19,72.0
2024-07-20,75.0
2024-07-21,78.0
2024-07-22,77.0
2024-07-23,78.0
2024-07-24,73.0
2024-07-25,73.0
2024-07-26,73.0
2024-07-27,78.0
2024-07-28,74.0
2024-07-29,73.0
2024-07-30,80.0
2024-07-31,77.0
2024-08-01,77.0
2024-08-02,72.0
2024-08-03,83.0
2024-08-04,82.0
2024-08-05,81.0
2024-08-06,67.0
2024-08-07,73.0
2024-08-08,75.0
2024-08-09,67.0
2024-08-10,67.0
2024-08-11,71.0
2024-08-12,73.0
2024-08-13,79.0
2024-08-14,79.0
2024-08-15,70.0
2024-08-16,77.0
2024-08-17,73.0
2024-08-18,70.0
2024-08-19,72.0
2024-08-20,68.0
2024-08-21,68.0
2024-08-22,68.0
2024-08-23,73.0
2024-08-24,80.0
2024-08-25,84.0
2024-08-26,83.0
2024-08-27,87.0
2024-08-28,76.0
2024-08-29,73.0
2024-08-30,78.0
2024-08-31,76.0
2024-09-01,75.0
2024-09-02,69.0
2024-09-03,68.0
2024-09-04,72.0
2024-09-05,78.0
2024-09-06,65.0
2024-09-07,58.0
2024-09-08,61.0
2024-09-09,68.0
2024-09-10,71.0
2024-09-11,74.0
2024-09-12,78.0
2024-09-13,77.0
2024-09-14,79.0
2024-09-15,79.0
2024-09-16,78.0
2024-09-17,79.0
2024-09-18,76.0
2024-09-19,79.0
2024-09-20,77.0
2024-09-21,82.0
2024-09-22,70.0
2024-09-23,66.0
2024-09-24,65.0
2024-09-25,68.0
2024-09-26,71.0
2024-09-27,69.0
2024-09-28,67.0
2024-09-29,68.0
2024-09-30,72.0
2024-10-01,61.0
2024-10-02,62.0
2024-10-03,66.0
2024-10-04,66.0
2024-10-05,66.0
2024-10-06,68.0
2024-10-07,58.0
2024-10-08,63.0
2024-10-09,62.0
2024-10-10,64.0
2024-10-11,68.0
2024-10-12,64.0
2024-10-13,59.0
2024-10-14,51.0
2024-10-15,42.0
2024-10-16,46.0
2024-10-17,52.0
2024-10-18,56.0
2024-10-19,58.0
2024-10-20,61.0
2024-10-21,65.0
2024-10-22,62.0
2024-10-23,59.0
2024-10-24,53.0
2024-10-25,55.0
2024-10-26,52.0
2024-10-27,48.0
2024-10-28,54.0
2024-10-29,70.0
2024-10-30,71.0
2024-10-31,65.0
2024-11-01,44.0
2024-11-02,47.0
2024-11-03,54.0
2024-11-04,65.0
2024-11-05,66.0
2024-11-06,51.0
2024-11-07,51.0
2024-11-08,54.0
2024-11-09,52.0
2024-11-10,56.0
2024-11-11,54.0
2024-11-12,46.0
2024-11-13,47.0
2024-11-14,52.0
2024-11-15,49.0
2024-11-16,50.0
2024-11-17,51.0
2024-11-18,55.0
2024-11-19,58.0
2024-11-20,45.0
2024-11-21,30.0
2024-11-22,45.0
2024-11-23,40.0
2024-11-24,42.0
2024-11-25,50.0
2024-11-26,31.0
2024-11-27,40.0
2024-11-28,30.0
2024-11-29,23.0
2024-11-30,17.0
2024-12-01,19.0
2024-12-02,22.0
2024-12-03,26.0
2024-12-04,34.0
2024-12-05,19.0
2024-12-06,22.0
2024-12-07,33.0
2024-12-08,46.0
2024-12-09,45.0
2024-12-10,33.0
2024-12-11,30.0
2024-12-12,7.0
2024-12-13,16.0
2024-12-14,34.0
2024-12-15,42.0
2024-12-16,48.0
2024-12-17,35.0
2024-12-18,34.0
2024-12-19,28.0
2024-12-20,34.0
2024-12-21,19.0
2024-12-22,26.0
2024-12-23,36.0
2024-12-24,35.0
2024-12-25,36.0
2024-12-26,44.0
2024-12-27,48.0
2024-12-28,47.0
2024-12-29,45.0
2024-12-30,34.0
2024-12-31,38.0
2025-01-01,30.0
2025-01-02,28.0
2025-01-03,22.0
2025-01-04,16.0
2025-01-05,17.0
2025-01-06,26.0
2025-01-07,21.0
2025-01-08,20.0
2025-01-09,22.0
2025-01-10,27.0
2025-01-11,29.0
2025-01-12,31.0
2025-01-13,11.0
2025-01-14,11.0
2025-01-15,12.0
2025-01-16,32.0
2025-01-17,36.0
2025-01-18,27.0
2025-01-19,5.0
2025-01-20,4.0
2025-01-21,-5.0
2025-01-22,13.0
2025-01-23,15.0
2025-01-24,11.0
2025-01-25,30.0
2025-01-26,20.0
2025-01-27,27.0
2025-01-28,35.0
2025-01-29,40.0
2025-01-30,42.0
2025-01-31,40.0
2025-02-01,30.0
2025-02-02,38.0
2025-02-03,40.0
2025-02-04,25.0
2025-02-05,28.0
2025-02-06,32.0
2025-02-07,23.0
2025-02-08,33.0
2025-02-09,25.0
2025-02-10,26.0
2025-02-11,22.0
2025-02-12,28.0
2025-02-13,16.0
2025-02-14,15.0
2025-02-15,32.0
2025-02-16,25.0
2025-02-17,5.0
2025-02-18,3.0
2025-02-19,10.0
2025-02-20,15.0
2025-02-21,21.0
2025-02-22,23.0
2025-02-23,32.0
2025-02-24,45.0
2025-02-25,49.0
2025-02-26,42.0
2025-02-27,45.0
2025-02-28,50.0
2025-03-01,25.0
2025-03-02,28.0
2025-03-03,38.0
2025-03-04,47.0
2025-03-05,50.0
2025-03-06,32.0
2025-03-07,40.0
2025-03-08,36.0
2025-03-09,42.0
2025-03-10,50.0
2025-03-11,45.0
2025-03-12,43.0
2025-03-13,49.0
2025-03-14,62.0
2025-03-15,63.0
2025-03-16,31.0
2025-03-17,39.0
